img_path,article_id,detail_desc
../datasets/images/0753692027.jpg,753692027,Scarf in an airy weave with fringes along the sides.
../datasets/images/0747828001.jpg,747828001,"Pyjamas with a shirt and shorts in soft cotton jersey. Shirt with rounded notch lapels, buttons down the front and a rounded hem. Slightly longer at the back. Shorts with an elasticated waist and frill-trimmed hems."
../datasets/images/0693900001.jpg,693900001,Metal hair clips decorated with glittery appliqués.
../datasets/images/0588942003.jpg,588942003,Sleeveless mesh dress with embroidered reversible sequins (normal sequins in size 2-3Y) with an opening and button at the back of the neck. Lined.
../datasets/images/0699898001.jpg,699898001,"All-in-one suit in lightweight cotton sweatshirt fabric with a pile-lined hood, concealed zip down the front with a chin guard, front pockets and ribbing at the cuffs and hems."
../datasets/images/0820572005.jpg,820572005,"Bras in microfibre and mesh with underwired, padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back."
../datasets/images/0777680001.jpg,777680001,Metal hoop earrings in various sizes and designs with one twisted pair. Diameter from 1.5 cm to 2.2 cm.
../datasets/images/0902358003.jpg,902358003,"Ankle boots in imitation suede with block heels, elastic gores in the sides and a loop at the back. Fabric linings and insoles and patterned soles. Heel 7.5 cm."
../datasets/images/0699534004.jpg,699534004,"Blouse in a viscose weave with a small, lace stand-up collar, button placket and lace section at the top. Long sleeves with elasticated cuffs, and a rounded hem. Longer at the back."
../datasets/images/0817015001.jpg,817015001,Leggings in imitation leather. High waist with concealed elastication and legs with sewn-in creases at the front and raw-edge hems.
../datasets/images/0743904008.jpg,743904008,"Long-sleeved top in soft cotton sweatshirt fabric with ribbing around the neckline, cuffs and hem."
../datasets/images/0721268006.jpg,721268006,"Boxy, padded jacket in woven fabric with a stand-up collar, zip down the front, side pockets, and an elasticated drawstring at the hem. Lined."
../datasets/images/0748651010.jpg,748651010,Warm-lined ankle boots with a zip at one side and loop at the back. Soft pile linings and insoles and patterned soles.
../datasets/images/0816617002.jpg,816617002,"Ribbed top in lightly brushed, stretch fabric with a V-neck, long sleeves and a drawstring at the hem."
../datasets/images/0665648002.jpg,665648002,"Blouse in a cotton weave with a small, frilled collar, concealed buttons down the front, short puff sleeves and a gently rounded hem with slits in the sides. Slightly longer at the back."
../datasets/images/0578630006.jpg,578630006,Round-necked T-shirts in soft jersey.
../datasets/images/0592959010.jpg,592959010,"Slim-fit jeans in washed, superstretch, flexible denim for maximum mobility. Adjustable elasticated waist (in sizes 8-12Y) with embroidered text inside the waistband, a zip fly, fake front pockets, real back pockets and narrow, cut-off, raw-edge hems."
../datasets/images/0867740002.jpg,867740002,"Fitted jacket in fast-drying functional fabric with thermal fleece inside. Hood, zip down the front with a chin guard, zipped front pockets, ribbed panels at the sides and long raglan sleeves."
../datasets/images/0875810001.jpg,875810001,"Off-the-shoulder jumper in a soft, fine knit containing some wool with foldover ribbing at the top, long, wide sleeves and a ribbed trim at the cuffs and hem. The polyester content of the jumper is recycled."
../datasets/images/0693575003.jpg,693575003,"Shorts in stretch twill with a zip fly, front and back pockets and sewn-in turn-ups at the hems."
../datasets/images/0802202001.jpg,802202001,"Mittens in a soft, fine knit with ribbed cuffs."
../datasets/images/0785961001.jpg,785961001,"Soft jersey, boxy-style top with a sequined motif on the front, dropped shoulders and short sleeves."
../datasets/images/0802553001.jpg,802553001,"Jacket in a soft, fine-knit cashmere and organic cotton blend with a drawstring hood, zip down the front, and ribbing at the cuffs and hem."
../datasets/images/0588266001.jpg,588266001,"Jacket in a sturdy pima cotton weave with a drawstring hood, zip and wind flap with concealed press-studs down the front and a yoke at the back. Flap side pockets with a press-stud, elastication at the cuffs and a concealed drawstring at the hem. Lined."
../datasets/images/0574198010.jpg,574198010,
../datasets/images/0487205013.jpg,487205013,Fine-knit socks in a soft cotton blend with anti-slip protectors.
../datasets/images/0739672008.jpg,739672008,"Long-sleeved dress in soft, patterned cotton jersey with a gathered seam at the waist and a flared skirt."
../datasets/images/0653208009.jpg,653208009,Top in soft viscose jersey with lace over the shoulders and a rounded hem.
../datasets/images/0841662007.jpg,841662007,"Calf-length trousers in a viscose weave with covered elastication, a small frill trim and decorative bow with tassels at the waist. Side pockets and straight, wide legs."
../datasets/images/0716590003.jpg,716590003,Socks in a soft fine-knit with elasticated tops.
../datasets/images/0896912001.jpg,896912001,"Skirt in washed cotton denim with an elasticated waist, front pockets and buttons on the front. The bottom buttons are purely decorative."
../datasets/images/0748595001.jpg,748595001,"Ankle boots with covered block heels and a shaft with a visible zip in one side. Fabric linings and imitation leather insoles. Platform front approx. 1.5 cm, heel 9 cm."
../datasets/images/0715201011.jpg,715201011,"T-shirt in soft, printed cotton jersey."
../datasets/images/0646809001.jpg,646809001,Gently flared dress in a soft jacquard knit with ribbing around the neckline and cap sleeves.
../datasets/images/0573085019.jpg,573085019,"5-pocket jeans in washed stretch denim with a high waist, zip fly and slim legs."
../datasets/images/0617835007.jpg,617835007,"Long cardigan in a soft, fine loose knit with slits at the hem and no fasteners. The polyester content of the cardigan is recycled."
../datasets/images/0635187001.jpg,635187001,"Round-necked blouse in a crinkled weave with lace details. Opening at the front with braided ties, frill trims and inset hemstitching down the front and back and a seam at the hem with a wide flounce. Long, wide sleeves with a frilled, hemstitched seam and buttoned cuffs. Unlined."
../datasets/images/0879436003.jpg,879436003,"5-pocket shorts in washed denim with worn details in a looser fit with a regular waist, button fly and sewn-in turn-ups at the hems. The cotton content of the shorts is partly organic."
../datasets/images/0763469009.jpg,763469009,"Oversized top in soft sweatshirt fabric made from a cotton blend with a lined, drawstring hood. Low dropped shoulders, concealed pockets in the side seams and ribbing at the cuffs and hem. Soft brushed inside."
../datasets/images/0579692003.jpg,579692003,Fine-knit jumper in a soft viscose blend with long sleeves and a lace trim at the cuffs and hem.
../datasets/images/0696792001.jpg,696792001,Shell and metal bracelet with a fabric cord that can also be worn as an anklet. Adjustable length 18-24 cm.
../datasets/images/0606727001.jpg,606727001,"Denim shirt with a turn-down collar, classic front and long sleeves with buttoned cuffs. Yoke at the back, open chest pockets with a button, and a rounded hem."
../datasets/images/0598770003.jpg,598770003,Off-the-shoulder top in spotted mesh with elastication and a wide flounce at the top that continues over the arms. Lined.
../datasets/images/0861609001.jpg,861609001,"KIDS EXCLUSIVE. T-shirt in soft, patterned organic cotton slub jersey with a narrow trim around the neckline and short sleeves with sewn-in turn-ups."
../datasets/images/0704630008.jpg,704630008,Trainers with lacing at the front and a loop at the back. Mesh linings and insoles and chunky thermoplastic rubber (TPR) soles.
../datasets/images/0477515006.jpg,477515006,Jacquard-knit socks in a soft cotton blend with terry inside.
../datasets/images/0717834001.jpg,717834001,"Blouse in crinkled plumeti cotton with decorative embroidery on the shoulders, a frill-trimmed stand-up collar and V-neck with ties at the front. Long sleeves with elastication at the cuffs."
../datasets/images/0753255002.jpg,753255002,"Short, wide T-shirt in soft cotton jersey with a ribbed neckline and dropped shoulders."
../datasets/images/0697643001.jpg,697643001,"Joggers in a soft, textured cotton weave with an elasticated drawstring waist, leg pockets and elasticated hems."
../datasets/images/0726229002.jpg,726229002,"Jumpsuit in a crêpe weave with a V-neck front and back, narrow, frill-trimmed shoulder straps and a frill trim at the top. Decorative buttons at the front, a concealed zip at the back, a seam at the waist and straight, wide, calf-length legs."
../datasets/images/0678712001.jpg,678712001,Narrow imitation leather belts in different designs with a metal buckle. Width approx. 1.4 cm.
../datasets/images/0832724001.jpg,832724001,"Block-coloured cardigan in soft, textured-knit cotton with buttons down the front, long raglan sleeves and ribbing around the neckline, cuffs and hem."
../datasets/images/0698177008.jpg,698177008,"Boxy top in soft sweatshirt fabric with a text print, ribbed stand-up collar and zip at the top. Long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
../datasets/images/0681838002.jpg,681838002,"Hi-top trainers in woven fabric with elasticated lacing and a hook and loop tab at the front, and a loop at the back. Fabric linings and insoles and rubber soles."
../datasets/images/0865073001.jpg,865073001,"5-pocket shorts in washed denim with a high waist, zip fly and button, and raw-edge hems."
../datasets/images/0589722010.jpg,589722010,Top in a soft rib knit with a V-neck and narrow shoulder straps.
../datasets/images/0823349001.jpg,823349001,"Dungaree shorts in washed cotton denim with elastication at the back of the waist,diagonal side pockets and flounce-trimmed straps with adjustable buttoning at the front."
../datasets/images/0785058001.jpg,785058001,"Pyjamas in soft, gently draping viscose jersey. Wide top with dropped shoulders, long sleeves and short slits in the sides. Wide, straight-cut bottoms with covered elastication at the waist and lace at the hems."
../datasets/images/0685813016.jpg,685813016,"Top in soft sweatshirt fabric. Slightly looser fit with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
../datasets/images/0800155001.jpg,800155001,Calf-length dress in a soft rib knit containing some wool with long sleeves and a wrapover front with wide ties at one side.
../datasets/images/0643160003.jpg,643160003,Flip-flops with rubber straps and fluted ethylene-vinyl acetate (EVA) soles.
../datasets/images/0641071005.jpg,641071005,"Padded parka in woven fabric with a soft, lightly brushed finish. Stand-up collar, zip and wind flap with hook and loop fasteners down the front, flap front pockets with press-studs and ribbing at the cuffs."
../datasets/images/0717773009.jpg,717773009,"Wide, fabric-covered Alice band with a knot detail on the top."
../datasets/images/0871002001.jpg,871002001,"Loose-fitting blouse in woven fabric with a V-neck at the front and yoke at the back. Dropped shoulders, 3/4-length sleeves with pleats, a small opening and ties at the cuffs, and a rounded hem."
../datasets/images/0788170003.jpg,788170003,"Padded bomber jacket in a nylon weave with a ribbed stand-up collar and zip down the front. Welt side pockets with a press-stud, a zipped sleeve pocket, an inner pocket with a press-stud, and ribbing at the cuffs and hem. Lined."
../datasets/images/0574069002.jpg,574069002,"Jumper in a soft rib knit containing some wool. Wide ribbing around the neckline, and long sleeves with wide, sewn-in turn-ups at the cuffs."
../datasets/images/0723482002.jpg,723482002,"Dress in soft cotton jersey with a reversible sequin motif on the front (sizes 1½-3Y with normal sequins), short, flounced sleeves, a gathered seam at the waist and a gently flared skirt."
../datasets/images/0910564001.jpg,910564001,Tights in recycled polyester with an elasticated waist and extra space for a growing tummy. 200 denier.
../datasets/images/0754751008.jpg,754751008,"Gloves in soft leather with a soft, fine-knit lining."
../datasets/images/0731121001.jpg,731121001,"Blouse in a patterned weave with a V-neck with a drawstring at the front, long sleeves with a seam and flounce at the cuffs, and a flounced hem."
../datasets/images/0663814001.jpg,663814001,"Shorts in narrow-wale corduroy with a glittery print, zip fly and button, front and back pockets and sewn-in turn-ups at the hems."
../datasets/images/0795946001.jpg,795946001,"Suede ballet pumps with slightly pointed toes, a grosgrain trim around the top and decorative bow at the front. Satin linings and leather insoles."
../datasets/images/0600791001.jpg,600791001,"Knee-length, long-sleeved dress in stretch viscose jersey with a sheen. Gentle draping at the top, and an asymmetric skirt with gathers and a draped detail at the side. Lined."
../datasets/images/0696980008.jpg,696980008,Short-sleeved dress in patterned cotton jersey with a seam at the hips and a gathered skirt.
../datasets/images/0671015002.jpg,671015002,"Long-sleeved blouse in silk crêpe with a V-neck and collar with ties at the front. Gathered yoke at the back, covered buttons at the cuffs and a rounded hem."
../datasets/images/0696987001.jpg,696987001,"Longer shirt in a cotton weave with a collar, concealed buttons down the front and yoke with a pleat at the back. Long sleeves with buttoned cuffs, an open chest pocket, and a rounded hem with slits in the sides."
../datasets/images/0680492005.jpg,680492005,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and tapered legs."
../datasets/images/0549392007.jpg,549392007,"Fine-knit jumper a soft cotton blend with appliqués, and ribbing around the neckline, cuffs and hem."
../datasets/images/0565200017.jpg,565200017,Long-sleeved top in printed cotton jersey.
../datasets/images/0719525001.jpg,719525001,"Short skirt in washed cotton denim with a high waist, buttons down the front and embroidery at the front."
../datasets/images/0679709046.jpg,679709046,Fine-knit trainer socks in a soft cotton blend with elasticated tops.
../datasets/images/0718743001.jpg,718743001,Sports tights in fast-drying functional fabric with a wide waistband to hold in and shape the waist. Concealed key pocket in the waistband.
../datasets/images/0578423001.jpg,578423001,"Short dress in airy, crinkled chiffon with a round neck, buttons down the front and long sleeves with buttoned cuffs. Spotted mesh frills at the top, waist and down the sleeves. Sewn-in jersey underdress."
../datasets/images/0512236001.jpg,512236001,"Cardigan in a soft, marled knit with frayed, raw edges, front pockets and ribbing at the cuffs and hem."
../datasets/images/0825719001.jpg,825719001,"Fitted top in ribbed jersey. Round, picot-trimmed neckline and short sleeves with a picot trim."
../datasets/images/0711982001.jpg,711982001,"Ankle boots in imitation suede with round toes and a zip in the side. Satin linings, imitation leather insoles and thermoplastic polyurethane (TPU) soles. Covered block heels 4.5 cm."
../datasets/images/0665875003.jpg,665875003,"Calf-length dress in a crêpe weave with a V-neck at the back and short, wide sleeves. Concealed zip in one side, a seam at the waist with pleats and a tie belt, and a straight-cut skirt with slits in the sides. Unlined."
../datasets/images/0612536003.jpg,612536003,"Lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
../datasets/images/0684755001.jpg,684755001,
../datasets/images/0656017001.jpg,656017001,"Playsuit in soft viscose jersey with narrow shoulder straps, an elasticated seam at the waist and short, wide legs."
../datasets/images/0825642005.jpg,825642005,"Polo shirt in cotton piqué with a ribbed collar, button placket, short sleeves with ribbed trims and short slits in the sides. Slightly longer at the back."
../datasets/images/0720346005.jpg,720346005,Short shorts in lightweight sweatshirt fabric with an elasticated drawstring waist.
../datasets/images/0657044002.jpg,657044002,"Hooded jacket in sweatshirt fabric with a zip down the front, side pockets and ribbing at the cuffs and hem. Soft brushed inside."
../datasets/images/0826535003.jpg,826535003,"Sleeveless romper suit in soft, patterned cotton jersey with narrow shoulder straps and frill-trimmed elastication at the top, both front and back."
../datasets/images/0806354001.jpg,806354001,"Jumpsuit in soft, patterned cotton jersey with a round neckline and short butterfly sleeves. Concealed press-studs at the top of the back, an elasticated seam at the waist with a decorative bow at the front, and side pockets."
../datasets/images/0741774002.jpg,741774002,Cycling shorts in soft organic cotton jersey with an elasticated waist.
../datasets/images/0850134001.jpg,850134001,"Bolero in soft, fine-knit cotton with a faceted, heart-shaped button at the top and long sleeves."
../datasets/images/0897187001.jpg,897187001,"Blouse in an airy cotton weave with an embroidered pattern. Grandad collar, buttons down the front and a lace-trimmed yoke front and back. Long, wide sleeves with a puff at the shoulders and covered elastication at the cuffs."
../datasets/images/0690511002.jpg,690511002,"Lined balconette bikini top with underwired, lightly padded cups, draping at the front, detachable, adjustable shoulder straps and an adjustable metal fastener at the back. Side support and a silicone trim at the back."
../datasets/images/0392220001.jpg,392220001,Narrow tie in satin with jacquard-weave spots. Width 5.5 cm.
../datasets/images/0755361001.jpg,755361001,"Straight-cut coat with a soft, brushed finish, narrow notch lapels, concealed press-studs down the front and welt side pockets. Unlined."
../datasets/images/0767625002.jpg,767625002,"Long, circular skirt in a woven fabric with a slight sheen. High waist with a zip and button at one side."
../datasets/images/0633109005.jpg,633109005,"Sleeveless playsuit in a viscose weave with an opening and press-stud at the back of the neck, elasticated seam at the waist, side pockets and short legs. Unlined."
../datasets/images/0828912002.jpg,828912002,"Straight-style, calf-length dress in a soft knit containing some wool with dropped shoulders, long sleeves and a detachable tie belt at the waist. Ribbing around the neckline, cuffs and hem, and slits in the sides."
../datasets/images/0767017002.jpg,767017002,"Shirt in a woven cotton blend with a matching tie or bow tie. Shirt with a turn-down collar, buttons down the front and buttoned cuffs. Tie/bow tie with an elastic strap and plastic fastener."
../datasets/images/0809160002.jpg,809160002,"Joggers in supersoft, washed, stretch denim with adjustable elastication and a decorative drawstring at the waist, and a fake fly with a button. Front and back pockets, flap leg pockets, and tapered legs with covered elastication at the hems."
../datasets/images/0816336005.jpg,816336005,"Short, fitted dress in sturdy, ribbed jersey with a turtle neck, seam under the bust, short, elbow-length sleeves. and a rounded hem."
../datasets/images/0633918004.jpg,633918004,"Baby Exclusive. Trousers in a soft, textured organic cotton knit with an elasticated drawstring waist and ribbed hems."
../datasets/images/0485673047.jpg,485673047,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
../datasets/images/0868258001.jpg,868258001,Bandeau bras in soft cotton jersey with side support and lined cups that give the bust a natural shape and light support. No fasteners.
../datasets/images/0844291001.jpg,844291001,"Wallet in woven fabric with a hook and loop fastening and keyring. Four card compartments, one note compartment and a zipped coin compartment. Size 9x12 cm."
../datasets/images/0516741006.jpg,516741006,"Shaping. 5-pocket jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. High waist and skinny legs."
../datasets/images/0578293002.jpg,578293002,"Sleeveless lace romper suit with a flounce around the neckline and press-studs at the back of the neck. Elasticated seam at the waist, press-studs at the crotch and narrow elastication around the legs. Lined."
../datasets/images/0715608003.jpg,715608003,"Short-sleeved shirt in a patterned viscose weave with a resort collar, French front and straight-cut hem with slits in the sides. Relaxed Fit – a straight fit with good room for movement creating a comfortable, relaxed silhouette."
../datasets/images/0864885001.jpg,864885001,"Long dress with a lace bodice and pleated chiffon skirt. Wrapover top that opens with concealed press-studs under the bust for easier nursing access. Cap sleeves with scalloped edges, and a concealed zip in one side. Jersey lining at the top and satin lining at the bottom."
../datasets/images/0644064003.jpg,644064003,"Long parka in airy, rustly nylon with a two-way zip down the front and a hood with an elastic drawstring. Handwarmer pockets at the top, large patch front pockets, an elastic drawstring at the waist and straight cut to the hem. Long sleeves with wide elastication at the cuffs and an elastic drawstring at the hem. Unlined."
../datasets/images/0597175002.jpg,597175002,"Oversized top in sweatshirt fabric with terry inside. Short sleeves with grosgrain trims, and slits in the sides."
../datasets/images/0628610001.jpg,628610001,"Set with a top and dungarees in soft cotton. Top in patterned jersey with a press-stud on one shoulder. Dungarees in a crinkled weave with flounces at the front, elastication at the back of the shoulder straps, press-studs at the crotch and down the legs (not in sizes 1-3Y) and elasticated hems."
../datasets/images/0577373001.jpg,577373001,"Cropped top in lace with narrow shoulder straps, shaped cups and a zip at the back. Lined."
../datasets/images/0635168007.jpg,635168007,"Backpack in grained imitation leather with an imitation suede front. Handle and zip at the top, narrow, adjustable shoulder straps,a zipped outer compartment and a zipped inner compartment. Lined. Size 11x22x31 cm."
../datasets/images/0684209012.jpg,684209012,"Lined, non-wired, triangle bikini top with a wide hem. Narrow, adjustable shoulder straps that can be fastened in different ways at the back and cups with removable inserts that shape the bust and provide good support. No fasteners."
../datasets/images/0568498002.jpg,568498002,"Jumper in a soft, fine cotton knit with long sleeves and ribbing around the neckline, cuffs and hem."
../datasets/images/0579541022.jpg,579541022,"Cardigan in a soft, fine-knit viscose blend with buttons down the front and ribbing around the neckline, cuffs and hem."
../datasets/images/0540614005.jpg,540614005,"Dressing gown in soft fleece with a hood, front pockets and a tie belt at the waist."
../datasets/images/0442786006.jpg,442786006,"Shorts in washed stretch denim with a fake fly, fake front pockets, back pockets and slim legs with sewn-in turn-ups at the hems. Wide ribbing at the waist for optimum comfort."
../datasets/images/0629476001.jpg,629476001,3/4-length sports tights in fast-drying functional fabric with an elasticated waist.
../datasets/images/0552604007.jpg,552604007,Oversized jumper in a soft wool and mohair blend knit with low-dropped shoulders and wide balloon sleeves with narrow cuffs.
../datasets/images/0825070005.jpg,825070005,"Cargo trousers in a cotton weave with a regular, elasticated waist, side pockets, flap leg pockets with a concealed hook and loop fastening and fake back pockets with a flap. Tapered legs with elasticated hems."
../datasets/images/0551045036.jpg,551045036,"Long-sleeved top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem. Brushed inside."
../datasets/images/0904112002.jpg,904112002,"Short dress in woven fabric with a deep V-neck, wrapover front and a seam with ties at the waist. Short, raglan puff sleeves with narrow elastication. Jersey lining."
../datasets/images/0689096004.jpg,689096004,Short jumper in a rib-knit viscose blend with long sleeves and a V-neck with lacing at the front.
../datasets/images/0651273003.jpg,651273003,"Long-sleeved blouse in soft slub cotton jersey with a V-neck, decorative gathers at the shoulders and a yoke at the back."
../datasets/images/0805888001.jpg,805888001,"Suit trousers in a stretch wool weave with an extended waistband with a concealed hook-and-eye fastener, zip fly and concealed button. Side pockets, welt back pockets with a button and legs with creases. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
../datasets/images/0754351002.jpg,754351002,"Trainers in imitation suede with a padded top edge, lacing at the front and loop at the back. Mesh linings, cotton insoles and a fabric trim around the soles."
../datasets/images/0698328007.jpg,698328007,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
../datasets/images/0575533013.jpg,575533013,"T-shirt in soft, printed cotton jersey."
../datasets/images/0737023003.jpg,737023003,Baby Exclusive. Sleeveless bodysuits in soft organic cotton jersey with narrow shoulder straps and press-studs at the crotch.
../datasets/images/0696177003.jpg,696177003,Long-sleeved top in soft cotton jersey with a round neckline and concealed press-stud on one shoulder (except in sizes 1½-4Y).
../datasets/images/0806466001.jpg,806466001,Metal hair clips decorated with pearly plastic beads. Length 9 cm.
../datasets/images/0632101002.jpg,632101002,Earrings in various sizes and designs. Three pairs of studs and one pair of hoops. Size 0.8-5.2 cm.
../datasets/images/0633781016.jpg,633781016,T-shirt in soft viscose jersey with a motif on the front.
../datasets/images/0902862001.jpg,902862001,"Short dress in a cotton and linen weave with a collar, button placket, low dropped shoulders and short sleeves. Yoke with a pleat at the back, flap chest pockets, and a rounded hem. Unlined."
../datasets/images/0851460001.jpg,851460001,Wash bag in woven fabric with a print motif on the front and a zip at the top. One inner compartment with a zip and one in mesh. Lined. Size 8x15.5x24.5 cm.
../datasets/images/0813215002.jpg,813215002,"Sleeveless playsuit in soft, printed jersey. Seam with concealed elastication at the waist and short ties at the front, and short legs."
../datasets/images/0805711007.jpg,805711007,"Top in soft sweatshirt fabric with a text motif, dropped shoulders and long sleeves. Ribbing around the neckline and a drawstring at the hem. Soft brushed inside."
../datasets/images/0694739028.jpg,694739028,Twill cap with an appliqué on the front and an adjustable plastic fastener at the back.
../datasets/images/0752814016.jpg,752814016,"Cigarette trousers in stretch twill with a regular, elasticated waist, fake fly, diagonal side pockets, fake welt back pockets and ankle-length legs with creases."
../datasets/images/0850784002.jpg,850784002,"Shirt dress in a soft cotton weave with a collar, button placket and a yoke with a pleat at the back. Long sleeves with buttoned cuffs and a tab and button. Side pockets, a narrow detachable belt and rounded hem. Unlined."
../datasets/images/0877531001.jpg,877531001,"Puffer jacket in woven fabric with a shimmering metallic finish and a detachable, fleece-lined hood. Zip down the front with a round tab and a chin guard at the top, discreet pockets in the side seams and narrow elastication at the cuffs and hem. Recycled polyester lining."
../datasets/images/0721649001.jpg,721649001,"Hipster briefs in lace with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
../datasets/images/0738041003.jpg,738041003,Short-sleeved top in soft cotton jersey with a print motif on the front and cut-off fringing on the sleeves and hem. Rounded hem.
../datasets/images/0643363001.jpg,643363001,"Double-breasted trenchcoat in a felted wool blend with a collar with an adjustable storm tab underneath and a concealed hook-and-eye fastening at the front. Shoulder tabs with a button, loose yoke front and back with a button, side pockets and two inner pockets. Adjustable belt with a metal buckle at the waist, and a single back vent. Lined."
../datasets/images/0634971001.jpg,634971001,"Baby Exclusive. Long-sleeved all-in-one-suit in soft, organic cotton slub jersey with a button placket and open chest pocket. Concealed press-studs at the crotch and down the legs, and ribbing around the neckline, cuffs and hems."
../datasets/images/0252298002.jpg,252298002,"Jeans in washed, stretch denim with hard-worn details, a regular waist, front and back pockets and skinny legs."
../datasets/images/0755766002.jpg,755766002,"Cargo joggers in a cotton weave with an elasticated drawstring waist, side pockets, back pockets and flap leg pockets with a hook and loop fastening. Fake fly, shaping seams at the knees and ribbed hems."
../datasets/images/0578311015.jpg,578311015,
../datasets/images/0618319009.jpg,618319009,"Shirt woven in a stretch cotton blend with a narrow turn-down collar, French front and a yoke and darts at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Muscle Fit – a fit designed to showcase the physique. Narrow shoulders and tapered sleeves create a flattering silhouette."
../datasets/images/0689014007.jpg,689014007,"Cargo trousers in stretch cotton twill with an elasticated drawstring waist and fake fly. Side pockets, flap leg pockets with a hook and loop fastening and fake back pockets. Tapered legs with shaping seams at the knees and ribbed hems."
../datasets/images/0624730004.jpg,624730004,"Shirt in a striped premium cotton weave with a turn-down collar, French front, long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
../datasets/images/0696122002.jpg,696122002,"Short skirt in twill made from a viscose blend with a high waist and detachable tie belt. Pleats, a concealed zip in the side seam and a gathered seam at the hem with a flounce."
../datasets/images/0745256004.jpg,745256004,"Socks in a soft, jacquard-knit cotton blend with elasticated tops."
../datasets/images/0764788001.jpg,764788001,Belt in grained imitation leather with an adjustable fastening and a detachable round mini-bag with a zip at the top. Lined. Size 2x10 cm. Width of belt 2 cm.
../datasets/images/0663384001.jpg,663384001,"Boots in imitation leather with a decorative welt seam around the soles, padding around the top of the shaft and lacing at the front. Fabric linings and insoles and chunky soles. Heel 3 cm."
../datasets/images/0866603004.jpg,866603004,"Long, sleeveless dress in an airy, softly draping weave with narrow, adjustable shoulder straps and smocking at the back. Draping and a wrapover at the top with a gentle V-neck and frill trim at the sides. Lined."
../datasets/images/0762630004.jpg,762630004,"Calf-length dress in a soft viscose weave with a V-neck and concealed buttons down the front. Yoke with a pleat at the back, dropped shoulders and short sleeves with sewn-in turn-ups. Unlined."
../datasets/images/0909925004.jpg,909925004,"Top in soft, organic cotton sweatshirt fabric with a round neckline, dropped shoulders and long sleeves. Ribbing around the neckline, cuffs and hem."
../datasets/images/0282832014.jpg,282832014,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
../datasets/images/0703926001.jpg,703926001,Calf-length skirt in a pleated weave with an elasticated waist.
../datasets/images/0701348001.jpg,701348001,Off-the-shoulder jumper in a rib knit with a foldover edge at the top and long sleeves.
../datasets/images/0905905001.jpg,905905001,"Padded jacket with a lined, detachable hood, stand-up collar and concealed zip with a wind flap and hook and loop fastening. Diagonal welt pockets with a concealed zip, and ribbing at the cuffs and hem. Recycled polyester lining."
../datasets/images/0508543023.jpg,508543023,"Short-sleeved polo shirt in cotton piqué with a ribbed collar, button placket, small embroidery detail on the chest and short slits in the sides. Slightly longer at the back."
../datasets/images/0801974003.jpg,801974003,"Cap with a motif, covered button on top and an adjustable plastic fastener at the back."
../datasets/images/0777018003.jpg,777018003,"Ankle-length trousers in an airy weave. High waist with elasticated smocking, side pockets and straight, wide legs. Lined."
../datasets/images/0625876013.jpg,625876013,"Long-sleeved dress in soft, patterned cotton jersey with a gathered seam at the waist and gently flared skirt. Unlined."
../datasets/images/0576693003.jpg,576693003,Fully lined bikini bottoms with a low waist with a jacquard-weave elastic waistband.
../datasets/images/0525500027.jpg,525500027,"Relaxed-fit joggers in stretch cotton twill with a lightly brushed finish. Elasticated drawstring waist, a fake fly, side pockets and jetted back pockets. Slightly lower crotch and tapered legs with ribbing at the hems."
../datasets/images/0596517003.jpg,596517003,One-shoulder top in organic cotton jersey with 3/4-length sleeves.
../datasets/images/0780612002.jpg,780612002,"Lightweight, padded jacket in a quilted weave with a detachable hood, zip down the front with a chin guard, and side pockets. Narrow elastication around the hood, cuffs and hem."
../datasets/images/0890565001.jpg,890565001,"5-pocket, slim-fit jeans in washed, stretch cotton denim with a regular waist, zip fly and button and gently tapered legs with good room for movement over the thighs and knees. The jeans are made from selvedge denim – a high-quality denim woven on traditional shuttle looms with a distinctive red/white selvedge that stops the fabric from unravelling. The cotton content of the jeans is partly recycled."
../datasets/images/0386681014.jpg,386681014,Small bag with a narrow shoulder strap and a zip at the top. Lined. Size 16x22 cm.
